name_contract_type,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,amt_credit,amt_annuity,amt_goods_price,name_type_suite,name_income_type,name_education_type,name_family_status,name_housing_type,region_population_relative,days_birth,days_employed,days_registration,days_id_publish,flag_emp_phone,flag_work_phone,flag_cont_mobile,flag_phone,cnt_fam_members,region_rating_client,region_rating_client_w_city
1,1,1,1,0,450000.0,1965226.5,68440.5,1696500.0,7,8,2,5,2,0.072508,-18318,-923,-10698.0,-1871,1,2,1,1,2.0,1,1
1,2,2,1,0,67500.0,1133748.0,33277.5,990000.0,7,7,2,5,2,0.011703,-15312,-3184,-9366.0,-4219,1,2,1,2,2.0,2,2
1,2,2,2,0,630000.0,562500.0,26064.0,562500.0,4,8,5,4,2,0.020713,-12141,-3511,-336.0,-3722,1,1,1,2,1.0,3,2
1,2,1,1,1,76500.0,161730.0,8388.0,135000.0,4,8,2,5,2,0.031329,-11755,-327,-4439.0,-2834,1,2,1,2,3.0,2,2
1,2,1,1,0,315000.0,1774039.5,73341.0,1656000.0,4,7,5,5,2,0.007114,-18442,-8236,-4428.0,-1997,1,2,1,2,2.0,2,2
1,2,2,1,0,112500.0,1061599.5,31171.5,927000.0,4,3,2,5,2,0.007120000000000001,-22025,365243,-8414.0,-4439,2,2,1,2,2.0,2,2
1,2,2,2,0,234135.0,1288350.0,35428.5,1125000.0,4,8,5,5,2,0.072508,-12593,-2338,-1967.0,-4451,1,1,1,2,2.0,1,1
1,2,2,1,0,76500.0,71955.0,7137.0,67500.0,4,3,2,3,2,0.025164,-24132,365243,-12759.0,-4062,2,2,1,1,1.0,2,2
1,2,2,2,0,135000.0,284400.0,16011.0,225000.0,4,3,2,3,2,0.008019,-24485,365243,-3644.0,-4574,2,2,1,2,1.0,2,2
1,2,2,2,0,135000.0,1006920.0,54621.0,900000.0,4,7,2,5,2,0.016612000000000002,-14061,-791,-5912.0,-4586,1,2,1,2,2.0,2,2
1,2,2,1,3,171000.0,371862.0,23895.0,328500.0,4,8,2,5,2,0.009175,-12474,-398,-1281.0,-227,1,2,1,2,5.0,2,2
1,1,1,1,1,270000.0,640080.0,24259.5,450000.0,4,7,2,5,2,0.007114,-9988,-794,-4048.0,-617,1,2,1,1,3.0,2,2
1,2,2,1,0,112500.0,536917.5,29254.5,463500.0,4,3,2,4,2,0.007114,-18283,365243,-1162.0,-1841,2,2,1,2,1.0,2,2
1,2,2,1,0,157500.0,545040.0,25407.0,450000.0,5,7,2,5,5,0.008625,-20305,-11545,-9789.0,-1530,1,2,1,2,2.0,2,2
1,2,2,1,0,90000.0,900000.0,25794.0,900000.0,4,8,5,2,2,0.019101,-11679,-2014,-5798.0,-1058,1,1,1,2,2.0,2,2
1,2,1,1,0,292500.0,1024740.0,45270.0,900000.0,4,3,5,5,2,0.00702,-21988,365243,-5614.0,-4420,2,2,1,2,2.0,2,2
1,2,2,2,0,247500.0,1223010.0,48631.5,1125000.0,4,3,2,3,2,0.00496,-20292,365243,-2004.0,-3761,2,2,1,2,1.0,2,2
1,2,2,1,1,202500.0,599116.5,25515.0,535500.0,4,8,2,5,2,0.04622,-13434,-2434,-7034.0,-3414,1,2,1,1,3.0,1,1
1,2,1,1,0,405000.0,1078200.0,31653.0,900000.0,4,3,2,3,2,0.072508,-20839,365243,-9572.0,-4058,2,2,1,2,1.0,1,1
1,2,2,2,1,157500.0,437877.0,21064.5,378000.0,4,7,2,5,5,0.018634,-18813,-1458,-10206.0,-2359,1,1,1,2,3.0,2,2
1,2,2,1,0,720000.0,1125000.0,44617.5,1125000.0,4,8,5,3,2,0.04622,-21630,-1059,-13.0,-1726,1,1,1,1,1.0,1,1
1,2,2,1,0,292500.0,777024.0,41526.0,720000.0,4,1,5,5,2,0.04622,-17890,-9888,-9636.0,-1443,1,2,1,1,2.0,1,1
1,1,1,1,0,220500.0,450000.0,24543.0,450000.0,4,7,2,5,2,0.028663,-12022,-152,-6043.0,-4166,1,2,1,2,2.0,2,2
1,2,2,1,0,67500.0,140746.5,11020.5,121500.0,5,8,2,6,2,0.031329,-17471,-2486,-4486.0,-1005,1,2,1,2,1.0,2,2
1,2,2,2,1,112500.0,640080.0,24129.0,450000.0,4,7,2,5,2,0.02461,-15745,-3881,-4543.0,-1914,1,1,1,1,3.0,2,2
1,2,2,1,0,180000.0,1096020.0,55962.0,900000.0,5,7,2,5,2,0.02461,-15326,-168,-8493.0,-5227,1,1,1,2,2.0,2,2
1,1,2,2,0,112500.0,225000.0,24232.5,225000.0,4,7,2,4,2,0.018801,-10053,-2228,-902.0,-2701,1,1,1,1,1.0,2,2
1,1,1,2,0,247500.0,1800000.0,49500.0,1800000.0,5,1,5,5,6,0.04622,-21294,-9568,-6506.0,-4847,1,1,1,1,2.0,1,1
1,1,2,2,0,180000.0,1609272.0,46251.0,1260000.0,4,8,2,5,2,0.035792000000000004,-12295,-754,-5305.0,-2749,1,2,1,2,2.0,2,2
1,1,2,1,0,225000.0,1180341.0,39136.5,1057500.0,5,3,2,5,2,0.016612000000000002,-21918,365243,-5078.0,-5140,2,2,1,2,2.0,2,2
1,2,1,1,2,112500.0,450000.0,22977.0,450000.0,4,7,2,5,2,0.01885,-12418,-732,-880.0,-3918,1,1,1,1,4.0,2,2
1,1,2,2,0,202500.0,675000.0,32472.0,675000.0,4,7,2,5,2,0.019101,-10152,-2585,-1323.0,-2393,1,1,1,2,2.0,2,2
1,1,2,1,1,270000.0,1125000.0,33025.5,1125000.0,4,7,2,5,2,0.020713,-18138,-4924,-6910.0,-1487,1,2,1,2,3.0,3,1
1,2,2,1,0,135000.0,284400.0,13963.5,225000.0,4,3,2,6,2,0.002042,-20752,365243,-2887.0,-2547,2,2,1,2,1.0,3,3
1,1,1,1,1,157500.0,521280.0,31630.5,450000.0,4,7,2,5,2,0.00823,-13006,-909,-4435.0,-2698,1,2,1,2,3.0,2,2
1,2,2,1,0,135000.0,284400.0,16456.5,225000.0,5,7,2,4,2,0.016612000000000002,-23957,-12545,-14019.0,-4608,1,2,1,2,1.0,2,2
1,2,2,2,0,157500.0,225000.0,16371.0,225000.0,4,1,3,2,5,0.020713,-9748,-534,-1055.0,-2068,1,1,1,1,2.0,3,3
1,2,2,2,0,99000.0,254700.0,16582.5,225000.0,4,3,2,4,2,0.030755,-20678,365243,-8963.0,-4173,2,2,1,1,1.0,2,2
1,1,1,1,0,171000.0,526500.0,41728.5,526500.0,4,7,3,5,2,0.00496,-10071,-1458,-4008.0,-2732,1,2,1,2,2.0,2,2
1,1,2,1,1,157500.0,451804.5,35824.5,369000.0,5,7,2,4,2,0.02461,-13795,-660,-5509.0,-2706,1,2,1,2,2.0,2,2
1,2,2,1,0,292500.0,1224198.0,35923.5,958500.0,4,8,2,5,2,0.072508,-19898,-4487,-10080.0,-2765,1,2,1,2,2.0,1,1
1,2,2,1,0,139500.0,640080.0,29970.0,450000.0,4,7,5,4,2,0.010643000000000001,-19279,-809,-4283.0,-2764,1,2,1,2,1.0,2,2
1,1,2,1,0,90000.0,562491.0,23962.5,454500.0,4,7,2,5,2,0.007114,-13832,-6228,-743.0,-4235,1,2,1,1,2.0,2,2
1,1,1,2,0,153000.0,573628.5,24435.0,463500.0,4,7,5,5,5,0.04622,-22738,-6724,-8828.0,-4126,1,2,1,2,2.0,1,1
1,2,2,1,0,202500.0,269982.0,29074.5,238500.0,4,7,2,4,2,0.00823,-14834,-2642,-1949.0,-4897,1,2,1,2,1.0,2,2
1,1,1,1,0,315000.0,225000.0,11074.5,225000.0,7,8,2,4,2,0.026392000000000002,-11935,-3432,-4767.0,-4141,1,2,1,2,1.0,2,2
1,2,2,1,0,157500.0,1622691.0,44752.5,1354500.0,4,3,2,5,2,0.01885,-21830,365243,-7951.0,-4383,2,2,1,2,2.0,2,2
1,2,2,1,0,81000.0,225000.0,16132.5,225000.0,4,7,2,6,2,0.010276,-17427,-9276,-9597.0,-979,1,1,1,1,1.0,2,2
1,1,1,1,0,157500.0,675000.0,28728.0,675000.0,5,1,2,5,2,0.026392000000000002,-16960,-9032,-2622.0,-504,1,2,1,2,2.0,2,2
1,1,2,2,0,130500.0,284400.0,8752.5,225000.0,4,3,2,3,5,0.006233,-20503,365243,-14120.0,-3931,2,2,1,2,1.0,2,2
1,2,2,1,0,157500.0,675000.0,28507.5,675000.0,4,3,5,4,2,0.026392000000000002,-21945,365243,-16093.0,-4088,2,2,1,2,1.0,2,2
1,1,1,1,0,202500.0,824823.0,24246.0,688500.0,4,3,2,5,5,0.010147,-23123,365243,-12491.0,-4249,2,2,1,1,2.0,2,2
1,2,2,1,0,216000.0,755190.0,33394.5,675000.0,4,3,2,4,2,0.0105,-23444,365243,-3107.0,-3622,2,2,1,2,1.0,3,3
1,1,1,1,2,135000.0,765261.0,32553.0,684000.0,4,7,4,5,2,0.025164,-15710,-1816,-2861.0,-4499,1,2,1,2,4.0,2,2
1,1,1,2,1,90000.0,450346.5,24561.0,342000.0,4,7,2,5,6,0.035792000000000004,-12044,-38,-2602.0,-4733,1,2,1,2,3.0,2,2
2,1,2,1,0,126000.0,180000.0,9000.0,180000.0,4,7,5,4,6,0.022625,-8223,-917,-3094.0,-888,1,1,1,2,1.0,2,2
1,2,2,2,0,135000.0,662026.5,36045.0,571500.0,4,3,2,5,2,0.00496,-21762,365243,-13051.0,-4344,2,2,1,2,2.0,2,2
1,2,2,2,0,72000.0,755190.0,30078.0,675000.0,4,8,2,5,2,0.01885,-22147,-599,-7563.0,-3997,1,1,1,1,2.0,2,2
2,2,2,1,3,202500.0,270000.0,13500.0,270000.0,4,8,2,5,5,0.072508,-10782,-281,-479.0,-3388,1,2,1,2,5.0,1,1
1,2,2,2,1,450000.0,675000.0,49248.0,675000.0,4,7,5,5,2,0.072508,-11273,-1980,-508.0,-3165,1,1,1,1,3.0,1,1
1,1,2,2,0,90000.0,508495.5,24462.0,454500.0,4,7,2,5,2,0.028663,-18726,-921,-9060.0,-2252,1,2,1,1,2.0,2,2
1,1,1,2,0,157500.0,734773.5,24007.5,558000.0,4,8,2,5,2,0.007305,-14798,-1577,-1070.0,-2606,1,2,1,2,2.0,3,3
1,2,2,1,0,81000.0,436032.0,21339.0,360000.0,4,7,2,4,2,0.010966,-8716,-1529,-174.0,-1285,1,2,1,2,1.0,2,2
1,2,2,2,1,292500.0,1256400.0,36864.0,900000.0,4,7,2,5,2,0.00823,-15801,-2807,-2663.0,-5326,1,2,1,2,3.0,2,2
1,1,1,2,0,270000.0,1712727.0,47227.5,1341000.0,4,8,2,3,5,0.072508,-16839,-5387,-2643.0,-367,1,2,1,2,1.0,1,1
1,2,2,1,0,157500.0,295254.0,17968.5,211500.0,4,7,2,3,2,0.008019,-18095,-2944,-11371.0,-1614,1,2,1,2,1.0,2,2
2,2,1,1,0,315000.0,675000.0,33750.0,675000.0,4,3,2,5,2,0.032561,-23172,365243,-5872.0,-78,2,2,1,1,2.0,1,1
1,2,1,1,0,315000.0,1755000.0,96174.0,1755000.0,4,3,2,2,2,0.030755,-23061,365243,-3990.0,-4265,2,2,1,1,2.0,2,2
1,2,2,1,1,54000.0,922500.0,26973.0,922500.0,4,3,4,5,2,0.025164,-21855,365243,-10634.0,-4446,2,2,1,2,3.0,2,2
1,2,1,1,2,135000.0,1288350.0,37800.0,1125000.0,5,1,5,5,2,0.008068,-11891,-4711,-3189.0,-62,1,2,1,2,4.0,3,3
1,2,2,2,0,117000.0,258709.5,25330.5,234000.0,4,7,5,6,6,0.01885,-14348,-7063,-5025.0,-5054,1,2,1,2,1.0,2,2
2,2,2,1,0,139500.0,382500.0,19125.0,382500.0,4,8,2,4,2,0.04622,-22399,-3175,-2513.0,-1240,1,2,1,2,1.0,1,1
1,2,2,1,0,180000.0,1288350.0,37800.0,1125000.0,4,7,2,5,2,0.04622,-22588,-2736,-9291.0,-3254,1,2,1,2,2.0,1,1
2,2,2,1,0,67500.0,135000.0,6750.0,135000.0,4,3,2,5,2,0.009549,-23371,365243,-10018.0,-4738,2,2,1,2,2.0,2,2
1,2,2,1,0,90000.0,254700.0,14751.0,225000.0,4,3,2,3,2,0.018634,-24122,365243,-14316.0,-3512,2,2,1,2,1.0,2,2
1,2,2,1,0,90000.0,254700.0,24939.0,225000.0,4,3,5,5,2,0.010147,-24612,365243,-6850.0,-4457,2,2,1,2,2.0,2,2
1,2,2,1,0,67500.0,900000.0,26446.5,900000.0,5,8,5,5,1,0.015221,-19097,-4076,-4168.0,-2649,1,2,1,1,2.0,2,2
1,2,2,1,2,67500.0,225000.0,16303.5,225000.0,4,7,2,5,2,0.010966,-10457,-679,-924.0,-2341,1,1,1,1,4.0,2,2
2,2,1,1,0,697500.0,450000.0,22500.0,450000.0,5,7,2,2,2,0.04622,-23299,-2550,-2591.0,-103,1,2,1,2,2.0,1,1
1,2,2,1,1,180000.0,313438.5,33885.0,283500.0,4,7,5,5,2,0.020246,-9535,-565,-3985.0,-1862,1,2,1,2,3.0,3,3
1,1,1,1,0,292500.0,454500.0,49077.0,454500.0,4,8,5,5,2,0.026392000000000002,-11714,-765,-5662.0,-1929,1,2,1,1,2.0,2,2
1,2,1,1,0,360000.0,2013840.0,53253.0,1800000.0,4,3,5,3,2,0.016612000000000002,-20205,365243,-8836.0,-3431,2,2,1,2,1.0,2,2
1,1,2,1,0,247500.0,677664.0,53671.5,585000.0,1,7,2,4,2,0.035792000000000004,-10451,-521,-4554.0,-2625,1,1,1,2,1.0,2,2
1,1,1,2,1,360000.0,850500.0,30132.0,850500.0,4,7,3,5,6,0.010276,-10439,-342,-4879.0,-2755,1,1,1,1,3.0,2,2
1,2,2,2,0,247500.0,454500.0,46701.0,454500.0,4,8,2,5,2,0.018029,-11649,-1623,-4774.0,-1104,1,1,1,1,2.0,3,3
1,2,2,1,1,225000.0,314055.0,16164.0,238500.0,4,7,5,4,2,0.010006000000000001,-17179,-9335,-10199.0,-710,1,2,1,2,2.0,2,2
1,1,2,1,0,225000.0,273636.0,21748.5,247500.0,4,8,2,5,2,0.020246,-15582,-2865,-83.0,-2774,1,2,1,2,2.0,3,3
1,2,2,1,1,112500.0,1206954.0,39064.5,945000.0,4,7,3,5,2,0.030755,-14788,-1409,-3772.0,-225,1,2,1,2,3.0,2,2
1,2,2,2,0,270000.0,810000.0,32251.5,810000.0,4,7,5,5,2,0.010006000000000001,-18915,-7691,-1505.0,-2421,1,1,1,1,2.0,2,1
1,2,2,1,0,315000.0,808650.0,23175.0,675000.0,4,3,5,5,2,0.035792000000000004,-23119,365243,-7290.0,-4717,2,2,1,1,2.0,2,2
1,2,2,2,1,54000.0,315000.0,19165.5,315000.0,4,7,2,5,2,0.018209,-10901,-3165,-3922.0,-3572,1,2,1,1,3.0,3,3
1,1,1,1,0,166500.0,1075500.0,45697.5,1075500.0,4,3,2,5,2,0.015221,-23382,365243,-3004.0,-4386,2,2,1,2,2.0,2,2
2,2,2,2,0,130500.0,405000.0,20250.0,405000.0,4,3,2,5,5,0.032561,-20474,365243,-9273.0,-3897,2,2,1,2,2.0,1,1
1,2,2,1,0,202500.0,199080.0,9810.0,157500.0,4,7,2,2,2,0.006852,-18248,-2085,-4341.0,-1785,1,1,1,1,2.0,3,3
1,1,1,2,0,90000.0,1078200.0,34911.0,900000.0,4,8,5,5,5,0.018029,-18079,-135,-6903.0,-1631,1,2,1,2,2.0,3,2
1,2,2,1,0,225000.0,814041.0,28971.0,679500.0,4,7,3,4,2,0.019688999999999998,-10792,-1167,-627.0,-3255,1,2,1,2,1.0,2,2
1,2,2,1,0,360000.0,1872517.5,65088.0,1710000.0,4,1,5,5,2,0.007273999999999998,-20087,-455,-9821.0,-3530,1,1,1,1,2.0,2,2
1,2,1,1,0,157500.0,369000.0,26869.5,369000.0,5,8,2,5,2,0.04622,-20070,-1606,-8002.0,-3539,1,2,1,2,2.0,1,1
1,1,2,1,0,180000.0,473760.0,53712.0,450000.0,4,7,2,5,2,0.00963,-15441,-2679,-7762.0,-4500,1,2,1,2,2.0,2,2
1,2,2,1,0,112500.0,552555.0,19975.5,477000.0,4,3,2,5,2,0.020246,-21179,365243,-9269.0,-4740,2,2,1,2,2.0,3,3
2,1,1,2,0,112500.0,270000.0,13500.0,270000.0,5,7,2,5,2,0.019101,-15640,-5417,-4303.0,-4741,1,2,1,1,2.0,2,2
1,2,2,1,1,112500.0,491031.0,36841.5,463500.0,7,8,5,5,2,0.0060079999999999995,-10280,-1624,-1011.0,-1504,1,2,1,1,3.0,2,2
1,2,2,1,0,135000.0,239850.0,24705.0,225000.0,4,3,2,5,5,0.072508,-23295,365243,-17313.0,-4558,2,2,1,1,2.0,1,1
1,2,1,2,2,153000.0,1162170.0,30654.0,832500.0,,1,5,6,2,0.02461,-12975,-1839,-3896.0,-2179,1,2,1,1,3.0,2,2
1,2,2,1,0,180000.0,860377.5,44059.5,706500.0,4,7,2,5,5,0.005002,-19173,-5180,-8529.0,-2596,1,2,1,2,2.0,3,3
1,2,2,2,0,225000.0,622188.0,26284.5,472500.0,4,8,2,4,6,0.018801,-10870,-2764,-4010.0,-2320,1,2,1,2,1.0,2,2
2,2,1,1,0,225000.0,180000.0,9000.0,180000.0,4,7,5,4,2,0.019688999999999998,-8520,-1202,-8510.0,-426,1,2,1,2,1.0,2,2
2,2,1,1,0,180000.0,247500.0,12375.0,247500.0,4,8,3,5,2,0.035792000000000004,-18162,-2285,-5053.0,-1710,1,2,1,2,2.0,2,2
1,2,2,1,0,378000.0,1288350.0,37800.0,1125000.0,4,1,2,6,2,0.010276,-20093,-6266,-5943.0,-242,1,2,1,1,1.0,2,2
1,2,2,1,0,202500.0,1188765.0,50494.5,1093500.0,4,7,5,5,2,0.035792000000000004,-18445,-3392,-9006.0,-1554,1,2,1,2,2.0,2,2
1,2,2,2,0,76500.0,814041.0,23931.0,679500.0,4,3,2,5,2,0.020246,-21631,365243,-11942.0,-4381,2,2,1,1,2.0,3,3
1,2,2,1,1,360000.0,1259626.5,53500.5,1080000.0,5,7,5,5,2,0.032561,-14415,-2961,-7108.0,-4555,1,2,1,1,3.0,1,1
1,2,2,2,0,25650.0,158148.0,5809.5,103500.0,4,7,2,4,6,0.01885,-17813,-2738,-11902.0,-3,1,2,1,2,1.0,2,2
1,2,2,2,0,112500.0,180000.0,17662.5,180000.0,4,8,2,4,5,0.009334,-15367,-180,-1577.0,-3943,1,2,1,2,1.0,2,2
1,2,2,1,0,202500.0,1321020.0,35424.0,1125000.0,4,3,5,3,2,0.018801,-22789,365243,-1306.0,-4129,2,2,1,1,1.0,2,2
1,1,1,1,1,247500.0,1237500.0,83034.0,1237500.0,4,8,2,6,2,0.032561,-14111,-1564,-8189.0,-5017,1,1,1,1,2.0,1,1
1,2,1,1,1,121500.0,448056.0,21919.5,315000.0,4,7,2,5,2,0.007114,-13768,-5285,-5434.0,-4548,1,2,1,2,3.0,2,2
1,1,1,2,0,315000.0,661702.5,48280.5,598500.0,4,7,2,4,2,0.035792000000000004,-9088,-2026,-3750.0,-1762,1,2,1,2,1.0,2,2
2,1,1,2,0,315000.0,270000.0,13500.0,270000.0,5,8,2,5,4,0.026392000000000002,-15918,-2013,-9997.0,-1905,1,2,1,1,2.0,2,2
1,2,2,2,0,90000.0,180000.0,8752.5,180000.0,4,7,2,5,2,0.010276,-8334,-679,-2235.0,-1003,1,2,1,2,2.0,2,2
1,2,2,1,0,157500.0,715765.5,68089.5,688500.0,4,3,2,5,2,0.010032,-20342,365243,-5049.0,-3614,2,2,1,2,2.0,2,2
1,2,2,1,1,112500.0,808650.0,31464.0,675000.0,5,8,2,5,2,0.009175,-14420,-7588,-4542.0,-4555,1,2,1,2,3.0,2,2
1,2,1,1,0,135000.0,755190.0,33394.5,675000.0,5,3,2,5,2,0.009656999999999999,-22333,365243,-5784.0,-4498,2,2,1,2,2.0,2,2
1,1,1,2,1,112500.0,349609.5,21253.5,265500.0,5,7,2,5,2,0.006207,-16393,-973,-3427.0,-5016,1,2,1,2,3.0,2,2
2,2,2,1,0,67500.0,180000.0,9000.0,180000.0,7,8,2,5,2,0.032561,-12477,-4934,-5354.0,-4305,1,2,1,2,2.0,1,1
1,2,1,2,0,135000.0,508495.5,26091.0,454500.0,4,1,2,5,1,0.006305,-10581,-405,-2953.0,-3269,1,1,1,2,2.0,3,3
1,1,1,1,0,450000.0,539100.0,29376.0,450000.0,5,7,5,2,2,0.00823,-13274,-2041,-4436.0,-4867,1,2,1,2,2.0,2,2
1,1,2,1,0,315000.0,965340.0,99045.0,900000.0,4,1,2,4,3,0.011656999999999999,-12051,-2286,-181.0,-4206,1,2,1,2,1.0,1,1
1,1,2,1,0,76500.0,119925.0,13657.5,112500.0,4,7,2,4,2,0.030755,-8633,-1333,-3486.0,-1303,1,1,1,2,1.0,2,2
1,2,2,2,0,112500.0,521280.0,31630.5,450000.0,4,7,2,5,2,0.010643000000000001,-14986,-1090,-1677.0,-2653,1,2,1,2,2.0,2,2
1,1,1,2,0,306000.0,881055.0,40954.5,787500.0,4,7,2,5,2,0.010032,-16982,-3651,-9148.0,-530,1,2,1,1,2.0,2,2
1,1,1,1,0,135000.0,808650.0,31333.5,675000.0,4,8,2,5,2,0.010556,-10878,-1912,-225.0,-3424,1,2,1,2,2.0,3,3
1,2,2,2,0,135000.0,381528.0,25627.5,315000.0,4,8,5,4,2,0.003069,-9270,-613,-1922.0,-1926,1,2,1,2,1.0,3,3
1,2,2,1,0,135000.0,808650.0,24732.0,675000.0,4,7,2,2,2,0.018634,-17425,-2646,-3794.0,-941,1,2,1,1,2.0,2,2
1,1,2,1,0,67500.0,148500.0,9621.0,148500.0,4,3,2,2,2,0.031329,-19698,365243,-7704.0,-3238,2,2,1,2,2.0,2,2
1,1,1,1,0,292500.0,640080.0,31261.5,450000.0,4,8,5,4,2,0.001276,-8696,-1947,-4817.0,-1370,1,2,1,2,1.0,2,2
1,2,2,2,0,189000.0,1133748.0,33147.0,990000.0,5,1,5,4,6,0.001333,-9875,-1682,-4544.0,-2337,1,2,1,1,1.0,3,3
1,1,1,1,0,225000.0,1257430.5,36895.5,1098000.0,4,7,2,2,2,0.025164,-17760,-336,-2395.0,-1297,1,1,1,1,2.0,2,2
1,1,1,1,1,121500.0,675000.0,21775.5,675000.0,4,7,2,5,2,0.026392000000000002,-13467,-1952,-2499.0,-4482,1,1,1,1,3.0,2,2
1,2,1,1,2,180000.0,733315.5,69754.5,679500.0,4,8,5,5,2,0.032561,-14447,-1103,-2953.0,-4295,1,2,1,2,4.0,1,1
1,2,2,2,1,189000.0,808650.0,21460.5,675000.0,4,8,5,5,2,0.01885,-14158,-5433,-2287.0,-4051,1,2,1,2,3.0,2,2
1,2,2,2,0,247500.0,2250000.0,59485.5,2250000.0,4,8,5,6,2,0.032561,-18966,-2147,-5768.0,-1882,1,2,1,2,1.0,1,1
1,2,2,2,1,225000.0,728460.0,57685.5,675000.0,4,8,2,4,2,0.007273999999999998,-10180,-703,-3097.0,-2564,1,2,1,2,2.0,2,2
2,1,2,1,0,171000.0,180000.0,9000.0,180000.0,1,7,3,4,2,0.009175,-7835,-484,-7196.0,-495,1,2,1,1,1.0,2,2
1,2,2,1,0,76500.0,284400.0,19003.5,225000.0,4,7,2,5,2,0.020713,-12589,-2085,-389.0,-3666,1,1,1,2,2.0,3,3
2,2,2,1,0,112500.0,202500.0,10125.0,202500.0,4,3,2,5,2,0.035792000000000004,-18221,365243,-718.0,-719,2,2,1,2,2.0,2,2
1,2,2,1,1,99000.0,808650.0,26217.0,675000.0,5,7,2,5,6,0.030755,-11196,-2991,-5528.0,-1098,1,2,1,2,3.0,2,2
1,1,2,2,0,126000.0,835380.0,40320.0,675000.0,4,7,2,4,6,0.016612000000000002,-8474,-622,-8474.0,-1140,1,2,1,2,1.0,2,2
1,2,2,2,1,135000.0,202500.0,20025.0,202500.0,4,7,2,5,6,0.031329,-13614,-4539,-4812.0,-4874,1,2,1,1,3.0,2,2
1,2,2,1,2,112500.0,254700.0,16713.0,225000.0,5,7,2,2,2,0.02461,-12979,-5095,-6624.0,-4131,1,1,1,1,4.0,2,2
1,2,2,2,0,90000.0,269550.0,11871.0,225000.0,4,7,2,6,2,0.031329,-16271,-1684,-6977.0,-1904,1,2,1,2,1.0,2,2
1,2,1,2,1,202500.0,755190.0,36328.5,675000.0,4,7,5,5,2,0.007120000000000001,-12831,-2098,-6448.0,-4380,1,1,1,2,3.0,2,2
2,2,2,1,3,180000.0,360000.0,18000.0,360000.0,4,7,5,5,2,0.00496,-15172,-1586,-4336.0,-4744,1,2,1,2,5.0,2,2
1,2,1,1,0,135000.0,900000.0,48825.0,900000.0,6,8,2,5,2,0.025164,-15067,-2600,-7713.0,-4436,1,2,1,2,2.0,2,2
1,2,2,2,0,157500.0,540000.0,17977.5,540000.0,4,1,5,6,1,0.022625,-19738,-9927,-10151.0,-3269,1,2,1,2,1.0,2,2
1,2,2,1,4,112500.0,592560.0,40086.0,450000.0,4,7,2,5,2,0.018029,-11958,-2891,-1866.0,-3060,1,2,1,2,6.0,3,3
1,1,1,1,1,135000.0,867951.0,25506.0,724500.0,5,8,5,5,2,0.006207,-11257,-948,-1105.0,-3906,1,2,1,2,3.0,2,2
1,2,2,1,0,1935000.0,269550.0,10534.5,225000.0,4,3,2,5,2,0.007114,-18636,365243,-3401.0,-2168,2,2,1,1,2.0,2,2
1,2,1,1,0,121500.0,675000.0,32602.5,675000.0,4,7,2,5,2,0.014519999999999996,-17916,-554,-1814.0,-1463,1,2,1,2,2.0,2,2
1,1,1,1,1,157500.0,718749.0,42930.0,666000.0,4,8,2,5,2,0.00702,-16862,-3870,-1488.0,-386,1,2,1,2,3.0,2,2
1,2,2,1,1,81000.0,755190.0,36459.0,675000.0,4,7,2,5,2,0.010643000000000001,-19085,-5374,-10424.0,-2618,1,2,1,2,3.0,2,2
1,2,1,1,0,157500.0,1104997.5,36648.0,990000.0,5,7,5,5,2,0.018801,-19229,-3045,-6475.0,-2738,1,2,1,1,2.0,2,2
1,2,2,1,0,135000.0,1546020.0,42642.0,1350000.0,4,7,2,5,2,0.0105,-20683,-2816,-2159.0,-3999,1,2,1,2,2.0,3,3
1,2,2,1,0,135000.0,1125000.0,33025.5,1125000.0,4,3,2,6,2,0.006296,-21147,365243,-3505.0,-1049,2,2,1,2,1.0,3,3
1,1,2,1,0,130500.0,292500.0,18022.5,292500.0,5,7,2,5,2,0.028663,-14646,-3620,-4118.0,-4118,1,2,1,2,2.0,2,2
1,1,2,2,0,135000.0,117162.0,12748.5,103500.0,5,7,2,4,2,0.018029,-9108,-1149,-3983.0,-1124,1,2,1,2,1.0,3,2
1,2,2,1,3,135000.0,343800.0,16852.5,225000.0,4,7,2,2,2,0.04622,-15641,-8680,-4237.0,-1667,1,2,1,2,5.0,1,1
1,2,2,1,1,76500.0,130500.0,12843.0,130500.0,4,8,5,5,2,0.015221,-14495,-2355,-1885.0,-4502,1,2,1,2,3.0,2,2
1,2,1,1,0,126000.0,450000.0,30204.0,450000.0,5,8,2,5,2,0.028663,-11410,-688,-280.0,-1694,1,2,1,2,2.0,2,2
1,2,2,1,1,67500.0,545040.0,20677.5,450000.0,7,1,2,5,2,0.014519999999999996,-17165,-2260,-2859.0,-721,1,1,1,2,3.0,2,2
1,2,2,1,0,135000.0,808650.0,24732.0,675000.0,4,7,5,2,2,0.022625,-18471,-1857,-8344.0,-926,1,2,1,2,2.0,2,2
1,1,1,1,0,225000.0,291384.0,20853.0,270000.0,4,1,5,5,2,0.0228,-15046,-5267,-2122.0,-4236,1,2,1,2,2.0,2,2
1,1,2,2,0,63000.0,225000.0,11074.5,225000.0,4,3,2,4,2,0.0105,-14067,365243,-1894.0,-4119,2,2,1,2,1.0,3,3
